customer_id,age,income,spending_score,purchase_amount,years_customer,num_purchases,satisfaction_score,region,product_category,gender,education,marital_status
667,36,30013.955354101785,69.82404140604228,646.2760505149985,0.11936265410712948,17,10.0,East,Books,Female,Master,Divorced
668,58,46233.301836977436,25.34953370462982,618.0844122502926,1.8240299772421973,10,5.278869192372226,West,Home,Male,Bachelor,Married
669,18,66812.40053009106,78.10681798610798,631.6816563081812,6.648503506369648,9,6.353915262453986,West,Home,Male,Bachelor,Married
670,53,70239.34337168155,79.49144443054563,773.0612788095793,2.528404761003716,12,6.265525998401428,East,Books,Male,PhD,Divorced
671,54,61546.175815464405,36.064563631408504,705.8914963196714,5.358364925689909,16,6.157286384459116,South,Sports,Female,High School,Single
672,18,42663.51176370625,69.85242169215195,674.46307600569,14.347277255872697,7,8.242693479938204,West,Electronics,Female,High School,Married
673,35,42164.83701912356,66.35081153075195,271.3961375852543,0.5360030558584603,2,8.896285900944099,North,Clothing,Female,Master,Single
674,35,31551.79631002995,39.22316287614524,664.0316373510968,3.53080141695596,5,6.388091136936816,West,Home,Male,High School,Single
675,23,82307.51378938883,35.81347250975023,692.0012508710493,3.365276508482607,7,4.527043426815302,North,Sports,Male,PhD,Single
676,30,43553.5906157732,19.975838056014332,514.574819603103,11.729393552507428,7,9.548880455697807,West,Sports,Male,Master,Single
677,26,74343.17041650994,66.08176893605187,734.5643371367591,12.721734127930834,5,6.809317817606635,East,Clothing,Female,Master,Married
678,61,78257.2385117244,40.75396507853458,756.5606310992263,3.481577446910089,7,10.0,West,Clothing,Male,High School,Divorced
679,51,77320.03946034414,67.12037036111839,924.2983116426648,0.837613494468294,15,2.5088282048696744,East,Sports,Male,Bachelor,Married
680,55,51710.734745302805,44.73103567835502,483.2564080301576,4.806729144926328,8,7.390806442566641,East,Clothing,Male,Bachelor,Divorced
681,48,58074.601806732186,76.76942943164549,276.09077432336625,0.3396039712025859,9,10.0,West,Sports,Male,Bachelor,Single
682,26,49516.08787218168,43.959090010202715,421.29402880605426,4.551934351834016,9,6.2934717291236835,North,Clothing,Female,Bachelor,Divorced
683,33,31925.962785397438,43.411044273058174,535.7389433620951,7.230381430899572,16,6.549013153330728,North,Clothing,Female,PhD,Single
684,45,56487.18563443206,64.63741408576591,745.8429568594102,1.447848800521088,11,7.591023383180677,West,Sports,Male,Master,Married
685,25,26419.20417680395,56.70116058168235,620.6189369897667,2.987912287706344,7,5.882408362230086,East,Books,Male,Bachelor,Married
686,48,73753.58776923128,62.962191598274906,489.593599410082,1.687108070094211,6,6.3758561358945345,North,Sports,Female,PhD,Divorced
687,37,40707.65405403214,59.385351796170525,997.0379833357783,1.7275063944753961,11,6.324369811617194,South,Electronics,Female,Master,Single
688,35,54023.19311745679,19.288557535857883,552.9550621955959,1.1148040390598615,9,5.745158531147253,East,Clothing,Male,High School,Single
689,48,55665.757430922844,71.98482219677321,755.078147599803,4.308088132238705,11,9.457713100401119,West,Home,Female,High School,Divorced
690,45,44821.900525918456,62.24937588027205,469.65711328455416,8.254904469804526,4,7.92215606459287,East,Clothing,Female,PhD,Single
691,35,61733.876029505496,39.179876079856584,823.8092992128611,8.478012002758483,13,7.501256464206604,South,Electronics,Male,Master,Single
692,53,53448.61329121876,58.31369913271209,667.893700903681,0.5763204556205916,14,8.617142013780233,South,Home,Female,Bachelor,Single
693,27,67425.94594914488,67.2393434105953,977.9460385629395,6.232178516872952,5,6.471288333593066,North,Home,Female,Master,Married
694,47,23080.40639506503,47.31006431196535,711.4736610756449,4.011729166605363,8,5.451592363294199,South,Sports,Female,Bachelor,Married
695,47,52527.591590928234,56.677199331370694,674.4394000145955,0.8744173433318867,13,5.794751390770886,East,Books,Female,PhD,Married
696,36,88778.5799811657,86.56829453291705,711.1608158424763,0.2089655281057453,10,7.003566082209217,North,Sports,Male,Bachelor,Single
697,43,29993.373507888504,71.63533455345657,385.6507916087877,0.935913093789855,9,4.881576583254196,South,Home,Female,PhD,Married
698,24,36445.10058950297,23.755616131371873,566.5215020648395,7.298362787229635,6,5.999477966826649,North,Home,Female,Master,Single
699,51,63397.32191108863,76.39261215234842,938.2754184230333,3.008641206167395,3,5.967766716257131,North,Books,Male,Master,Single
700,37,53591.63563879196,85.85440688415352,455.45585984467857,3.830218300655177,7,10.0,West,Clothing,Female,Bachelor,Divorced
701,33,57012.601985471185,57.73617041378405,713.0343931428773,0.891792911666305,9,1.4523701201321666,North,Books,Male,Master,Single
702,52,74498.82214579196,71.81960850371934,790.523349097236,3.8123487034152728,14,6.640760557188734,North,Sports,Male,Bachelor,Married
703,31,62694.4293712354,100.0,479.0373219207956,0.1,10,10.0,South,Clothing,Female,Master,Married
704,23,72193.99683912446,79.61711896166969,531.5945221283935,1.41155374411397,11,7.243688928264908,East,Sports,Female,High School,Single
705,21,58196.37313857025,66.9066840454825,471.9249882189327,2.956547441746262,11,8.506834946842186,East,Books,Female,Bachelor,Married
706,47,45174.84690762915,70.90176948169507,561.5225336378393,0.4738114979739475,10,7.199652630199536,South,Clothing,Female,PhD,Single
707,24,63451.47402405462,78.37620831173965,572.1688176093045,5.194877223683017,7,5.665333237567039,East,Books,Female,High School,Divorced
708,61,99189.98949247703,64.09580459739992,948.2059791059052,0.803761078416638,8,2.516168130982174,North,Electronics,Male,PhD,Single
709,18,47347.325072348525,42.97171528572535,584.8133723036902,3.1690827633165837,6,7.410911374072605,West,Home,Female,Master,Single
710,60,43449.05524657649,81.26826717664215,507.8894096481479,1.558575781195438,13,5.448786790795218,North,Clothing,Male,High School,Divorced
711,42,72141.61338573946,54.097993574501565,450.620484025335,2.7193449493253494,10,5.399329187669393,North,Home,Female,Master,Married
712,38,47592.376720928034,80.64735449356232,236.8368367144986,0.34102009093840435,12,6.0020254880417765,West,Electronics,Male,Bachelor,Divorced
713,33,20000.0,68.50516002585655,556.2018500563613,0.1,11,10.0,South,Clothing,Female,PhD,Divorced
714,44,66948.43354300843,53.316488303562906,278.05815697126917,7.209352759666459,8,10.0,North,Home,Female,Master,Single
715,39,39293.436280921545,57.35298585982843,702.5274819288144,0.9426121077993456,6,7.434415875056802,North,Home,Female,PhD,Single
716,53,62201.17151839619,7.999469846967521,468.3692311255359,5.13901682147632,9,6.070465552176545,South,Clothing,Female,PhD,Divorced
717,41,56639.60661138029,62.510160336620714,1148.6185939189468,20.0,14,4.645547165097579,North,Home,Female,Master,Married
718,41,53809.99359558133,67.70462965977981,961.5832501232221,0.7126070869643699,10,7.937080323092138,North,Home,Male,Bachelor,Divorced
719,35,64189.03634278079,69.6668518087974,645.9806545253476,0.9243513230552287,12,10.0,East,Clothing,Female,PhD,Married
720,39,41290.27258860313,52.47095391911164,478.732599493737,3.261769124182972,5,6.505319225949687,South,Home,Female,Master,Divorced
721,43,60262.11596352165,100.0,958.2421486839216,10.095924630091236,11,2.2420079184935515,North,Home,Female,Bachelor,Divorced
722,19,44809.06644832165,50.059257404834575,840.6345219836076,7.4241923349613845,6,8.340099343631048,North,Sports,Male,Master,Married
723,23,64776.209617750064,59.45676328449081,406.8971055032299,2.096744464804025,16,8.970799422900098,West,Sports,Female,Bachelor,Divorced
724,48,62307.34968026107,97.4499455645465,320.98356736567587,4.755850224429097,13,3.828308719228305,West,Electronics,Male,PhD,Single
725,42,31291.225959108095,89.25174381061589,375.5930388891237,0.4376652057822276,13,7.352968367325905,West,Sports,Female,High School,Divorced
726,37,71719.64232350065,66.26691380328745,762.889559393211,11.374489104541242,11,7.902452032272198,North,Sports,Male,Master,Single
727,40,39280.731097719035,70.22926070816712,599.3747181015194,10.002290557601281,8,6.853785395982123,North,Electronics,Female,PhD,Married
728,44,66161.15596562291,91.48873515844544,963.9387486940378,0.5364075161398228,10,5.418458161829292,West,Home,Female,Master,Married
729,33,57345.746268026815,47.45175605353954,260.0604943269384,1.0675535277140173,9,9.031874447127112,East,Home,Male,Master,Single
730,30,86763.67353590246,58.39809203280932,251.14521115696573,0.3165982498237867,9,6.193240508062635,East,Sports,Female,Bachelor,Divorced
731,42,45530.68035256296,74.6174902630947,671.6028390604291,0.9511991772092367,15,4.029627674600135,East,Electronics,Male,Master,Single
732,28,43013.66407763605,83.70028557417018,334.3607454069531,5.077737825951573,9,2.901051028660638,East,Home,Female,Bachelor,Single
733,44,49611.60788224535,71.73715535262548,96.30242712227243,1.4259681661066899,11,9.52169903999862,South,Books,Female,PhD,Married
734,19,43936.40434331449,38.60254162376371,529.0127491918763,0.2776519639799262,16,8.233327952942236,West,Clothing,Male,Master,Single
735,52,70376.82056013963,100.0,867.7659268270053,1.2566794476949479,17,7.175947094258338,North,Clothing,Female,PhD,Divorced
736,45,20000.0,39.38058204376071,475.58857357574453,11.951094272717038,11,6.119450726298393,West,Clothing,Male,High School,Single
737,43,28926.35161707292,43.297244376570966,408.43032276350215,2.9801924724793696,15,5.942003171593746,East,Sports,Male,PhD,Married
738,51,29885.161984466726,56.84675668979243,468.1275535708187,1.614389781893739,6,4.848526703116777,North,Clothing,Female,Master,Divorced
739,59,80056.04824326042,100.0,628.4253738503354,0.5465033544425866,14,6.137088710880231,South,Clothing,Female,High School,Married
740,52,92194.78848132536,84.85765364501883,381.28223008772005,12.84422022738607,6,2.759825569759651,West,Books,Female,Bachelor,Single
741,18,47911.01562925057,58.29731000723821,357.0638646019137,5.158578915113588,11,5.527872693062972,North,Home,Male,High School,Single
742,24,46623.565536199785,59.265770602362124,604.2559810027628,0.991673951326215,8,6.378124967297812,North,Books,Male,Master,Married
743,32,51401.04326226363,65.38249618642992,564.3357082753,0.21793368578988073,9,8.219760094380838,East,Sports,Female,Master,Married
744,40,73237.5660521638,73.71951330731146,720.3191964210212,0.17487599763235318,10,6.920147073253273,East,Clothing,Male,PhD,Divorced
745,46,31452.93731618852,7.400333951107399,300.9703036293241,0.3847895376335415,15,8.589846227751117,West,Home,Male,Bachelor,Married
746,31,54767.3796546957,51.84528813916205,463.69936757286655,2.6079966153466607,12,9.698270210226859,South,Clothing,Male,Master,Married
747,42,69503.95259564859,83.9828040004896,140.75291290992794,7.92524653611961,7,9.116340187648204,North,Clothing,Male,Master,Single
748,30,60021.883398796905,43.10676904075982,820.5348877140924,2.0599654663309486,12,7.941019694757114,East,Sports,Female,Bachelor,Single
749,32,53791.63233197487,57.7264663562312,785.7715415627135,5.5534868652229985,9,7.023725358361569,West,Clothing,Female,Bachelor,Married
750,23,70020.92185134282,55.23444880083535,339.89000623976676,1.7711578676446034,13,5.038423983172882,East,Electronics,Female,PhD,Married
751,28,20000.0,92.5292130023256,382.81446533644896,3.6990057620360686,11,8.479888102758633,West,Home,Male,High School,Single
752,23,63557.50639061815,100.0,772.0856289059604,3.948880650932275,8,10.0,East,Home,Male,Bachelor,Divorced
753,28,36918.486337451526,40.68388861763674,750.5685268854968,0.5733497005264154,5,7.684212079300837,South,Electronics,Male,Master,Divorced
754,52,23885.1300508707,61.637559066333964,410.3550767399701,1.3445670067294313,7,10.0,North,Sports,Male,Bachelor,Divorced
755,28,60224.05199049962,64.84345069319782,569.7778286782532,3.0425555355027942,15,3.9488565838778324,East,Clothing,Female,Master,Divorced
756,71,81137.66309624996,57.09052107471842,326.9405075449267,0.21996004369413705,12,4.691673230440918,North,Clothing,Male,PhD,Single
757,45,47251.02970744616,63.204727674221665,520.6876258616213,1.3460896391632569,11,8.710403015496524,West,Home,Male,High School,Married
758,42,69057.49094405878,48.935577956866155,1084.2417570298737,2.295860133148085,13,7.528580420306502,South,Sports,Female,PhD,Divorced
759,29,82245.5651597729,54.73839608084646,723.7720192301094,16.73766183746002,12,9.627564353143615,North,Sports,Female,Bachelor,Single
760,48,76298.28907168095,71.1533610747344,714.4597321453002,1.930406876048342,14,6.969056718546521,East,Sports,Female,Master,Married
761,33,82799.29058742785,82.30010649324132,746.3654362732827,5.07938409460609,11,5.264049154943336,North,Clothing,Male,Bachelor,Divorced
762,41,64842.549821437846,52.950636860069665,690.4337604384198,1.6972569807066242,10,6.572813515589915,North,Sports,Male,Bachelor,Married
763,70,48871.42592774349,67.90710861525199,337.39712554797404,4.7746572859291785,10,3.934632058152532,West,Electronics,Male,Bachelor,Divorced
764,38,20000.0,37.368445416693376,664.6559831355411,2.714678814778556,10,4.742818653805931,South,Books,Male,Bachelor,Married
765,53,54821.17356387866,64.5365911332075,545.1523046223509,6.53038107031461,13,8.94488799583602,South,Sports,Male,High School,Divorced
766,31,33135.068093676164,76.71586705153416,503.52265038673147,1.5876946976290873,7,8.745574828939219,North,Books,Male,Master,Divorced
767,39,93418.85434995627,65.5936758816287,470.73071827687625,2.781330300840986,13,7.726008569612154,North,Clothing,Female,Bachelor,Married
768,61,63838.85864015299,59.09481824282269,760.7015863869518,2.9829082883322893,10,3.557844958079061,West,Sports,Male,Master,Married
769,32,52464.09613568972,39.67140712224857,632.940549066622,1.620675466347729,8,6.283192848974223,North,Home,Female,High School,Married
770,61,74752.35556231637,60.73986056241014,579.4326488172188,0.46754851895475447,7,4.550000222679898,West,Clothing,Female,Master,Single
771,48,50872.048927449076,55.93843121826029,700.3649707363875,0.2946893559337339,13,9.35306650757553,South,Electronics,Female,Master,Single
772,33,83901.02080861505,62.897641365417215,589.9904427675605,0.1,8,5.8325557328747974,South,Electronics,Male,High School,Married
773,47,37547.01276531096,46.464516737684356,343.59930149779257,6.203351613309801,9,4.828504578436901,West,Books,Male,Bachelor,Single
774,51,65651.22635931433,19.027634022725067,348.0593765039426,0.8094278879246267,12,7.0595923302428485,North,Books,Female,Master,Divorced
775,47,35150.588286039034,40.1769250571579,145.78628938238177,0.7128942967884468,14,5.719691086330776,South,Home,Male,PhD,Married
776,21,23599.549775585885,52.055032168005404,594.3084760836412,3.9958208320500073,6,9.967487820407413,East,Home,Male,Master,Single
777,31,37764.61818189429,44.8764049500924,133.77102433232994,1.1570585304284555,13,5.530378204931618,West,Electronics,Female,Bachelor,Married
778,37,49259.26405903176,45.17005108258442,254.31123374684748,2.1159307090686577,8,4.201543481550738,South,Sports,Male,PhD,Divorced
779,39,41413.9555096548,48.76471600279742,84.88239818429338,0.5320416829970067,10,2.6941729684849687,South,Electronics,Male,Bachelor,Divorced
780,47,36151.58040252288,59.58883036172128,482.7860614418214,9.637616945056207,11,6.938426995173169,South,Electronics,Male,Master,Single
781,42,21873.650726563323,67.49034148265045,469.93590794562556,5.723155857875369,17,5.876139772284147,East,Home,Male,High School,Divorced
782,23,48337.888547426104,37.00469546303466,434.66075736272717,5.980664095454244,19,4.142190786976546,East,Books,Female,Bachelor,Married
783,44,20000.0,38.54758952133187,291.4844610658847,1.5665382473192024,10,9.37845292251157,East,Home,Female,Bachelor,Single
784,47,65201.11927379205,53.085389430302115,448.6048467715052,4.3110103885289695,9,8.334490294858483,North,Home,Male,High School,Married
785,46,51648.79505869006,40.255941576101456,592.8739727093148,0.4660207050669638,9,6.94356424212554,West,Home,Male,Master,Married
786,52,24301.85851269477,54.2177173202972,389.88961365830244,0.1,12,9.728652488341734,North,Electronics,Male,Bachelor,Married
787,50,43815.81845900273,40.43944026446977,563.271664307229,0.1,14,8.325072066797226,East,Sports,Female,Master,Divorced
788,45,34956.87188818834,24.07766671500211,322.95026277515547,2.650031503390718,11,5.354288196963135,West,Electronics,Male,Master,Married
789,39,56383.490208383606,40.877583450516234,536.2125485542165,1.8230830312537176,9,4.921559672018468,North,Clothing,Male,Master,Divorced
790,20,76809.00892046289,84.63577848945542,897.5133449747944,2.1895290289413647,8,8.635963088907722,North,Home,Female,High School,Married
791,45,20000.0,61.90058931671129,617.2331600785567,0.1,7,7.792733912934702,North,Home,Male,Master,Divorced
792,42,52300.52158294834,38.851538937833574,417.5172363567039,1.6481101191979446,12,7.339495535941324,East,Clothing,Female,Master,Divorced
793,43,46797.34408866719,41.740043557131315,551.4397940711855,3.7982698309372536,14,5.307004394262186,South,Home,Male,PhD,Divorced
794,24,63426.80152900932,52.13784900081053,653.5012768158863,1.7539208504908301,10,8.215895134011507,West,Home,Female,PhD,Married
795,27,54263.932564753784,49.371216592504474,501.5760369389456,3.9527597014879206,5,5.489002233732101,East,Home,Male,PhD,Married
796,52,47184.62835532149,33.03142731618371,434.8777895702993,0.7958796100204835,9,6.796026690812644,West,Clothing,Male,Bachelor,Divorced
797,39,43618.92128666764,66.88371928331904,467.13295882292175,5.032218998578571,9,9.89388829277396,East,Electronics,Female,Bachelor,Married
798,48,34079.48286393022,14.282670161317775,542.418670614835,2.663337533806436,13,5.678331528379708,North,Home,Female,PhD,Divorced
799,40,71520.14277197196,53.98889325505597,549.8556326412197,0.7100662469866792,7,3.854021485854278,North,Sports,Female,High School,Married
800,40,50426.23297343885,56.02214678383484,296.82423460200437,0.810392897914801,12,4.894905616259779,South,Clothing,Female,High School,Divorced
801,51,99909.96164803438,78.87205340856583,297.3173628199402,2.966829966199858,10,8.988597653375246,South,Books,Female,PhD,Divorced
802,33,48786.78372370759,100.0,179.945779099258,5.314804713010846,9,7.509462274760419,West,Clothing,Male,Bachelor,Single
803,41,35831.86466179074,56.99600049135815,256.5434615559041,1.6116514189263604,12,6.742245242622493,South,Electronics,Female,Bachelor,Married
804,34,20000.0,29.918908063159794,531.8925013608258,0.8964330264383684,6,5.981812389376861,South,Clothing,Female,High School,Married
805,34,20000.0,48.09071505821854,321.4424969016232,6.052480273719437,8,7.9707198151063805,West,Books,Female,Master,Single
806,36,20000.0,14.475073330670966,602.7228928462192,3.319343344121359,8,5.301790298019553,East,Sports,Female,High School,Divorced
807,42,55342.53302022967,48.38800501406478,506.94274975051235,1.7830863388944387,14,7.611331137285192,South,Books,Male,Master,Divorced
808,34,60174.50046459868,45.379764476458405,294.93277794667245,2.007707225532339,13,5.537490862374086,East,Clothing,Male,Bachelor,Single
809,55,36163.13674760566,68.30780551120324,630.995116844338,0.6854350228620008,19,5.204681229449892,North,Books,Male,Bachelor,Single
810,29,67900.76628152232,48.79570746217287,791.9650615483342,2.9569435721016957,12,5.725025130349977,South,Clothing,Male,PhD,Divorced
811,37,40338.778966331214,47.664681684095065,301.2274650330293,1.3329726093002439,10,6.249185107032076,North,Sports,Male,Bachelor,Married
812,34,52935.860239710986,37.288843171911935,584.0383085789983,16.309413712990327,6,6.902340328132594,North,Sports,Female,Master,Single
813,57,98279.42875887123,100.0,527.2994714014602,1.9628383309818656,11,7.4709115902222285,East,Electronics,Male,High School,Single
814,42,67936.78631731065,56.81097514838498,780.074938309267,1.9959284467126794,17,1.0,West,Sports,Male,PhD,Single
815,52,54710.73003047475,86.65114086958403,247.10031860900688,2.5031078985563666,8,5.38469888450647,South,Home,Female,Master,Single
816,22,32176.15549169425,66.28303524236533,141.37870949308467,7.457937786768289,10,6.2168600452879215,East,Books,Female,High School,Single
817,43,20000.0,71.22867987239889,423.4365620774063,4.840610402128978,13,10.0,West,Books,Male,High School,Single
818,50,35616.933615151596,57.3746629463504,475.25421074503276,1.7996813605513102,12,4.839994783235736,North,Clothing,Male,High School,Divorced
819,40,45777.39522344611,57.87594596432503,420.46406127707917,3.8049928622373677,9,7.3255932361998255,South,Sports,Female,Bachelor,Divorced
820,52,48376.12689205767,20.94480469887028,263.1938883554881,2.647374913923061,18,9.990060619471675,North,Electronics,Male,High School,Single
821,33,47374.860658153906,44.42233211698487,420.0201875737726,2.033989888117994,9,4.374062940105454,North,Electronics,Female,Bachelor,Divorced
822,56,66760.3688375524,66.90315942368643,553.8589505161468,0.6407523142433265,9,7.787950451728805,South,Electronics,Female,High School,Married
823,67,52434.887505148385,49.02205633051789,491.02139397549263,1.8705066405479613,9,5.395456332130959,West,Home,Male,High School,Married
824,35,36999.948383530806,21.8962030639285,536.5002061198427,0.8463670174442618,10,5.990732515421531,West,Sports,Male,Bachelor,Single
825,34,53373.09343933455,48.951910988450614,365.9769599091534,7.389746052384601,11,5.393778332093371,South,Electronics,Male,Bachelor,Married
826,57,69976.50776086938,84.08211032510982,734.3435829432319,1.2257405254199876,7,5.536285383168228,South,Home,Female,Master,Married
827,58,30968.72259272662,83.42487440375669,264.7653326890439,9.126209259646451,2,10.0,East,Books,Female,High School,Divorced
828,33,78218.6475949254,73.68613860124125,858.5496895800807,2.2846332675884327,8,8.688911744143331,East,Clothing,Male,Bachelor,Divorced
829,34,48028.23735431476,77.96487970816591,736.3782185919923,2.9953050156157692,10,9.203475723572417,North,Sports,Male,Master,Divorced
830,36,50376.99245889695,42.669859592638964,596.181618549779,2.3488247345236233,14,7.983986973672993,South,Sports,Male,Master,Divorced
831,23,64164.28846513115,27.05737735146017,593.7979297515355,0.41565115835291394,8,3.787486423196084,West,Books,Female,Bachelor,Married
832,28,54664.32262527003,31.510680237408913,394.3405906674042,1.413955330944582,9,7.7899159406466145,North,Sports,Female,High School,Single
833,27,69062.7326782649,100.0,877.1032124758307,0.31323660394221126,12,9.145859229014693,North,Sports,Female,Master,Divorced
834,30,55742.48330403648,44.52013836341391,215.4050149476654,2.926164600736053,11,5.293201051921777,North,Sports,Male,High School,Married
835,39,37751.25250719124,60.02108626479544,305.9751479240713,1.7765094246484363,7,8.930653334322253,North,Sports,Female,High School,Divorced
836,42,57230.070504122035,53.114040119863844,420.4884469016557,4.515030611324077,16,8.408672419708157,West,Home,Female,Master,Married
837,58,40058.723705280114,98.24161506120397,747.5307515023997,0.7471941661608794,12,10.0,North,Home,Male,Bachelor,Divorced
838,28,52171.19411553047,82.51917830724126,575.9535272081793,0.5394119958595004,6,6.164433974972763,South,Clothing,Female,High School,Single
839,51,52559.37315040862,94.37560466896268,306.3908482979509,1.5643062824378031,8,4.804778035448546,East,Sports,Male,PhD,Divorced
840,37,45837.662854549206,46.819095791998976,437.93845892301925,7.834896673418987,9,6.2767437812549085,West,Books,Female,Bachelor,Single
841,39,47429.24977122139,60.37784865642759,377.1353711807411,3.717989848168232,11,9.871141986327247,South,Electronics,Male,Master,Divorced
842,48,20000.0,19.66714901158418,358.042201553293,1.628619228072711,8,3.343188238316074,South,Clothing,Male,PhD,Divorced
843,26,39025.50184518077,79.53868852236549,695.7779117113558,2.1849068478318503,14,2.8632485691379355,South,Electronics,Female,High School,Divorced
844,44,51856.89802282229,26.6444089746413,225.6513741472989,0.2639144589118232,8,7.178790557863227,East,Electronics,Male,Bachelor,Married
845,41,53197.12783994801,54.335511275252586,821.7561711468747,12.515471468348554,9,6.114821414451688,East,Sports,Female,PhD,Married
846,45,29446.497181480838,28.05394944734312,665.6459380369246,3.2935035159143444,11,7.015455786351369,East,Books,Male,Bachelor,Single
847,43,75314.15681729402,66.60523636496596,1003.3778601640798,1.008114080258265,7,8.89062354247173,South,Electronics,Male,High School,Single
848,69,45796.95395163066,33.254751379005995,407.41209759494836,2.6442797889535905,13,5.894861307762295,East,Electronics,Male,Bachelor,Married
849,32,69389.14401053474,48.31896325855624,720.7565732873286,0.3478571225032061,5,3.253988338138759,North,Clothing,Female,PhD,Single
850,33,58543.88723743369,52.22505930166655,213.3696370950576,10.12980719242162,11,10.0,East,Books,Male,Bachelor,Single
851,32,37075.453803123935,39.03462410149846,395.0675185866394,0.5763339175671248,12,5.005543425122448,West,Books,Male,Master,Married
852,33,85506.21785219024,78.18568587408525,826.0014082202865,3.132630713796571,8,4.881925755975805,South,Electronics,Female,Master,Married
853,32,26127.2633648704,32.60349058673069,759.2126123562792,0.8449189443229795,7,9.207440027445193,South,Books,Male,PhD,Married
854,54,72247.43778764992,73.03038837407227,449.9477573505074,3.792882107150394,15,6.231021757916964,North,Clothing,Male,Bachelor,Married
855,57,81723.71426470118,91.37238283107119,538.3123143471646,4.499348353262361,9,6.873220295930379,East,Clothing,Male,PhD,Divorced
856,33,36587.5958184671,39.73607270973208,469.74015595349556,3.3572385216753915,11,7.965580248120636,East,Clothing,Male,Bachelor,Married
857,30,77849.30600128658,55.15978542146253,353.52835339991,2.859638057590503,5,9.167166206219992,West,Sports,Female,High School,Single
858,45,44999.06970802094,45.389507496394984,618.26984835168,6.689930923839789,13,6.333078613636456,North,Electronics,Male,Master,Divorced
859,33,55773.87258559714,83.0768503946696,355.20193365147816,0.24567004941144838,13,10.0,West,Books,Male,High School,Divorced
860,47,55206.436775424416,53.882152619067156,460.92192976459523,1.2055314646755573,11,2.728400302530389,West,Clothing,Female,Bachelor,Single
861,42,47313.82517058904,53.74608246111954,409.6101256176245,0.856203944596946,11,8.519574473906154,South,Electronics,Male,High School,Divorced
862,21,66216.16546319565,68.2535267731477,610.8850234143006,13.272038436131677,8,5.320944883964685,South,Electronics,Male,PhD,Single
863,58,81400.23702531113,48.23031033959792,744.563123725141,1.4798893819222678,4,9.744542633215982,East,Sports,Female,PhD,Divorced
864,61,21074.59113254431,63.62719020885896,456.8780842863955,3.9571713209753616,10,7.2840889576610905,East,Books,Female,Bachelor,Divorced
865,32,76086.80485756305,65.55737379425311,528.0395993645078,3.4629315748310843,10,5.654189335981197,West,Books,Female,Master,Single
866,35,20000.0,59.40070343943498,354.30767566393143,0.715080863052405,9,8.325682186043265,East,Clothing,Female,PhD,Single
867,43,70650.92408683314,53.314527744275296,708.6715567702154,0.8193566183485562,14,8.786376694414503,West,Clothing,Male,Master,Single
868,44,72534.10273655166,52.347815785793756,1010.9808485182524,0.9908693293454243,9,8.283788245717277,East,Electronics,Female,Bachelor,Single
869,47,28180.671395696034,60.69634672691821,527.9774465678255,1.5886356324090118,4,4.940607520733879,East,Books,Male,Master,Married
870,64,56106.41758822555,74.57961004978124,699.2236429822258,0.8009927010029378,4,6.031965752755831,South,Books,Female,Bachelor,Married
871,37,27885.906630281286,37.25384505942411,221.95561496930748,0.1,11,6.99185432575713,South,Clothing,Male,High School,Single
872,30,45701.57939422529,59.167734071029685,531.5522878587539,6.345655272799863,13,6.917480694699879,South,Home,Female,Bachelor,Married
873,23,43839.31431628518,19.2644102944524,280.5263362057867,10.109953654218492,12,8.499490950876694,South,Electronics,Female,High School,Single
874,31,65593.2106453868,62.507200382700425,461.6545868713466,1.253692960383507,6,2.9701975349867835,North,Books,Male,Bachelor,Single
875,39,76206.17492239217,48.88808556997806,622.9744172000709,1.2397670856521066,9,7.668654109107007,South,Sports,Female,PhD,Divorced
876,61,85750.79743018372,52.84378790673601,901.5612292649146,0.1,10,6.42003729112672,North,Sports,Female,PhD,Single
877,33,38756.63946843396,31.26987250420808,690.0031657339291,3.420653973719187,9,5.322998767232096,South,Home,Female,Master,Single
878,42,45815.562525109446,36.64440887062227,548.60094441088,5.236458479021527,14,5.515026444460801,East,Clothing,Male,Bachelor,Single
879,39,20000.0,55.84385456652746,193.45988802201384,0.4756099035001647,6,6.5709246709640725,West,Clothing,Female,Bachelor,Single
880,54,45941.22420628243,46.253419631872504,460.7438697224126,0.5218687886241469,7,1.0,East,Clothing,Female,Bachelor,Divorced
881,70,84297.21989107871,15.164300289516415,748.2035583697057,4.683132765895835,6,5.5974208584169,East,Sports,Male,Master,Single
882,33,82311.65647096463,25.174636490749077,701.7680077176326,2.8736105110647756,14,5.248370350707413,North,Clothing,Male,PhD,Divorced
883,34,25313.02256240156,50.93097811278017,131.24128330385088,0.13769380861497202,12,8.065566418645249,South,Sports,Female,Bachelor,Single
884,52,49665.19112965677,59.15373172107104,321.9364303960256,2.9229275882606154,13,5.388946634978959,West,Home,Male,Master,Divorced
885,48,49471.88486082146,0.0,487.18444717025665,1.108489177836173,13,6.56977239965902,West,Electronics,Male,Bachelor,Married
886,62,66946.75044112651,48.46059938802378,607.258181903438,1.3800418244913397,16,10.0,South,Books,Male,High School,Divorced
887,47,33807.92960156708,49.45542723864499,60.77443578001072,4.405526714427888,10,8.988703039630847,North,Home,Female,Bachelor,Divorced
888,35,58481.220889281794,85.44448111930964,467.5752049040283,4.996996280357248,13,8.804542799886905,North,Sports,Female,High School,Single
889,47,40523.21305858168,42.299563765742725,528.6097539757905,1.5342605356351324,6,6.000255139178297,North,Home,Male,Master,Divorced
